R,G,B,Drought_AmbientTemp,Drought_ObjectTemp
49,108,75,26.71,25.37
47,107,76,26.71,25.41
48,107,73,26.71,25.37
50,110,66,26.71,25.41
51,110,66,26.71,25.37
54,109,69,26.71,25.41
58,110,74,26.71,25.37
61,111,73,26.71,25.41
61,115,75,26.71,25.37
60,117,77,26.71,25.41
62,117,78,26.71,25.37
65,117,77,26.71,25.41
63,115,78,26.71,25.37
65,113,76,26.71,25.41
64,113,75,26.71,25.37
60,115,74,26.71,25.41
60,112,73,26.71,25.37
59,109,73,26.71,25.41
55,109,72,26.71,25.37
53,108,69,26.71,25.41
48,104,66,26.71,25.37
45,102,64,26.71,25.41
39,102,61,26.71,25.37
34,102,60,26.71,25.41
29,100,58,26.71,25.37
27,98,54,26.71,25.41
30,99,54,26.71,25.37
30,100,59,26.71,25.41
34,99,59,26.71,25.37
41,98,56,26.71,25.41
57,111,72,26.71,25.37
57,111,70,26.71,25.41
51,112,72,26.71,25.37
54,111,70,26.71,25.41
57,111,68,26.71,25.37
59,109,66,26.71,25.41
59,108,66,26.71,25.37
57,107,65,26.71,25.41
53,105,61,26.71,25.37
49,105,57,26.71,25.41
49,105,59,26.71,25.37
48,103,61,26.71,25.41
49,102,60,26.71,25.37
46,101,61,26.71,25.41
45,101,61,26.71,25.37
43,99,59,26.71,25.41
40,97,60,26.71,25.37
37,98,55,26.71,25.41
40,98,49,26.71,25.37
38,98,50,26.71,25.41
35,100,48,26.71,25.37
36,97,50,26.71,25.41
39,94,47,26.71,25.37
35,93,46,26.71,25.41
30,93,51,26.71,25.37
27,92,52,26.71,25.41
29,92,47,26.71,25.37
32,94,46,26.71,25.41
36,94,48,26.71,25.37
32,98,56,26.71,25.41
30,100,56,26.71,25.37
31,103,58,26.71,25.41
35,105,61,26.71,25.37
37,104,62,26.71,25.41
36,108,64,26.71,25.37
42,112,70,26.71,25.41
44,115,69,26.71,25.37
49,117,71,26.71,25.41
56,120,72,26.71,25.37
59,123,72,26.71,25.41
64,125,79,26.71,25.37
69,126,84,26.71,25.41
75,127,85,26.71,25.37
80,130,88,26.71,25.41
84,132,90,26.71,25.37
89,133,92,26.71,25.41
93,133,90,26.71,25.37
94,136,94,26.71,25.41
93,136,95,26.71,25.37
92,135,97,26.71,25.41
91,134,96,26.71,25.37
92,133,95,26.71,25.41
94,131,95,26.71,25.37
92,131,93,26.71,25.41
87,131,93,26.71,25.37
85,128,89,26.71,25.41
80,127,88,26.71,25.37
78,124,89,26.71,25.41
77,121,86,26.71,25.37
75,121,82,26.71,25.41
71,122,80,26.71,25.37
70,120,82,26.71,25.41
72,117,80,26.71,25.37
72,115,75,26.71,25.41
65,116,76,26.71,25.37
63,115,77,26.71,25.41
59,113,78,26.71,25.37
56,112,77,26.71,25.41
55,111,72,26.71,25.37
50,109,74,26.71,25.41
48,106,78,26.71,25.37
46,105,79,26.71,25.41
44,108,74,26.71,25.37
45,111,65,26.71,25.41
49,108,65,26.71,25.37
54,106,71,26.71,25.41
57,108,73,26.71,25.37
59,110,72,26.71,25.41
57,113,72,26.71,25.37
59,113,77,26.71,25.41
63,113,78,26.71,25.37
65,116,75,26.71,25.41
64,114,75,26.71,25.37
65,111,75,26.71,25.41
64,111,75,26.71,25.37
60,111,75,26.71,25.41
59,110,73,26.71,25.37
58,108,72,26.71,25.41
55,107,71,26.71,25.37
52,105,66,26.71,25.41
49,106,65,26.71,25.37
45,101,62,26.71,25.41
42,98,61,26.71,25.37
37,98,59,26.71,25.41
34,98,56,26.71,25.37
35,94,54,26.71,25.41
32,97,55,26.71,25.37
30,97,57,26.71,25.41
33,98,56,26.71,25.37
35,100,55,26.71,25.41
55,107,69,26.71,25.37
54,109,70,26.71,25.41
54,108,67,26.71,25.37
53,109,68,26.71,25.41
53,108,68,26.71,25.37
53,104,67,26.71,25.41
56,105,67,26.71,25.37
56,105,67,26.71,25.41
53,105,63,26.71,25.37
48,104,59,26.71,25.41
46,105,58,26.71,25.37
45,105,59,26.71,25.41
47,102,59,26.71,25.37
45,102,62,26.71,25.41
44,100,61,26.71,25.37
42,98,60,26.71,25.41
41,96,59,26.71,25.37
37,96,58,26.71,25.41
38,95,57,26.71,25.37
38,97,53,26.71,25.41
30,100,50,26.71,25.37
34,95,47,26.71,25.41
34,92,49,26.71,25.37
34,93,47,26.71,25.41
27,93,48,26.71,25.37
27,91,49,26.71,25.41
31,92,47,26.71,25.37
31,95,48,26.71,25.41
30,97,49,26.71,25.37
31,99,55,26.71,25.41
26,104,62,26.71,25.37
31,103,58,26.71,25.41
34,106,61,26.71,25.37
37,105,61,26.71,25.41
40,109,64,26.71,25.37
44,111,64,26.71,25.41
48,115,70,26.71,25.37
52,118,72,26.71,25.41
59,121,75,26.71,25.37
62,122,80,26.71,25.41
64,125,82,26.71,25.37
69,126,85,26.71,25.41
74,128,86,26.71,25.37
80,129,88,26.71,25.41
86,130,88,26.71,25.37
89,133,89,26.71,25.41
95,133,90,26.71,25.37
96,134,92,26.71,25.41
92,136,95,26.71,25.37
89,133,96,26.71,25.41
89,133,98,26.71,25.37
91,130,96,26.71,25.41
92,130,92,26.71,25.37
88,131,88,26.71,25.41
84,131,90,26.71,25.37
81,128,89,26.71,25.41
77,127,87,26.71,25.37
77,124,87,26.71,25.41
77,120,88,26.71,25.37
70,121,81,26.71,25.41
67,122,79,26.71,25.37
67,120,79,26.71,25.41
67,117,80,26.71,25.37
65,116,80,26.71,25.41
60,117,77,26.71,25.37
60,114,79,26.71,25.41
59,113,78,26.71,25.37
54,111,76,26.71,25.41
51,110,73,26.71,25.37
49,110,72,26.71,25.41
45,108,77,26.71,25.37
47,106,76,26.71,25.41
45,108,71,26.71,25.37
42,111,66,26.71,25.41
51,106,67,26.71,25.37
53,104,73,26.71,25.41
57,107,75,26.71,25.37
58,110,73,26.71,25.41
58,111,71,26.71,25.37
62,111,75,26.71,25.41
65,111,77,26.71,25.37
61,116,72,26.71,25.41
63,112,73,26.71,25.37
65,110,75,26.71,25.41
63,113,71,26.71,25.37
59,111,77,26.71,25.41
57,111,76,26.71,25.37
58,109,73,26.71,25.41
56,106,70,26.71,25.37
52,104,69,26.71,25.41
46,105,65,26.71,25.37
40,104,64,26.71,25.41
35,100,62,26.71,25.37
36,98,56,26.71,25.41
36,95,55,26.71,25.37
38,93,52,26.71,25.41
32,95,55,26.71,25.37
30,97,58,26.71,25.41
35,95,61,26.71,25.37
34,97,57,26.71,25.41
54,105,68,26.71,25.37
53,105,67,26.71,25.41
52,107,65,26.71,25.37
52,106,67,26.71,25.41
53,106,69,26.71,25.37
53,105,70,26.71,25.41
53,104,69,26.71,25.37
49,107,63,26.71,25.41
50,104,62,26.71,25.37
51,101,62,26.71,25.41
49,102,60,26.71,25.37
49,102,57,26.71,25.41
49,100,58,26.71,25.37
43,100,59,26.71,25.41
40,98,60,26.71,25.37
38,99,60,26.71,25.41
35,97,58,26.71,25.37
31,98,57,26.71,25.41
35,96,56,26.71,25.37
36,95,56,26.71,25.41
31,97,54,26.71,25.37
32,94,50,26.71,25.41
29,93,52,26.71,25.37
31,92,48,26.71,25.41
30,92,46,26.71,25.37
27,94,43,26.71,25.41
29,94,46,26.71,25.37
31,95,50,26.71,25.41
26,97,57,26.71,25.37
32,102,57,26.71,25.41
31,104,59,26.71,25.37
39,104,58,26.71,25.41
41,107,63,26.71,25.37
42,108,64,26.71,25.41
40,110,66,26.71,25.37
41,112,66,26.71,25.41
51,114,72,26.71,25.37
57,117,75,26.71,25.41
61,119,80,26.71,25.37
63,119,84,26.71,25.41
66,122,86,26.71,25.37
68,125,83,26.71,25.41
74,127,83,26.71,25.37
79,127,85,26.71,25.41
86,129,88,26.71,25.37
90,131,90,26.71,25.41
92,132,92,26.71,25.37
95,130,90,26.71,25.41
90,132,92,26.71,25.37
87,131,94,26.71,25.41
88,129,93,26.71,25.37
88,128,96,26.71,25.41
86,130,92,26.71,25.37
85,131,87,26.71,25.41
81,129,86,26.71,25.37
80,125,88,26.71,25.41
80,124,84,26.71,25.37
78,124,82,26.71,25.41
73,120,81,26.71,25.37
70,120,80,26.71,25.41
67,120,81,26.71,25.37
68,117,80,26.71,25.41
68,115,79,26.71,25.37
65,113,80,26.71,25.41
62,112,83,26.71,25.37
58,113,80,26.71,25.41
58,112,76,26.71,25.37
54,110,72,26.71,25.41
48,109,71,26.71,25.37
47,109,71,26.71,25.41
43,109,72,26.71,25.37
47,107,69,26.71,25.41
47,108,65,26.71,25.37
45,110,63,26.71,25.41
49,108,65,26.71,25.37
53,108,65,26.71,25.41
55,108,66,26.71,25.37
55,109,74,26.71,25.41
56,110,74,26.71,25.37
59,111,73,26.71,25.41
61,110,75,26.71,25.37
58,112,77,26.71,25.41
64,110,76,26.71,25.37
64,110,72,26.71,25.41
63,112,67,26.71,25.37
58,111,74,26.71,25.41
58,110,76,26.71,25.37
58,108,71,26.71,25.41
54,104,68,26.71,25.37
49,103,68,26.71,25.41
44,104,66,26.71,25.37
36,104,61,26.71,25.41
31,102,58,26.71,25.37
31,100,53,26.71,25.41
34,97,54,26.71,25.37
35,95,53,26.71,25.41
31,97,55,26.71,25.37
33,95,57,26.71,25.41
32,96,58,26.71,25.37
30,97,61,26.71,25.41
52,104,64,26.71,25.37
53,104,65,26.71,25.41
54,103,65,26.71,25.37
52,103,67,26.71,25.41
54,104,61,26.71,25.37
50,108,64,26.71,25.41
49,107,62,26.71,25.37
47,108,59,26.71,25.41
46,103,57,26.71,25.37
51,100,61,26.71,25.41
52,98,60,26.71,25.37
49,99,58,26.71,25.41
47,98,58,26.71,25.37
43,98,60,26.71,25.41
36,100,64,26.71,25.37
38,95,60,26.71,25.41
31,99,57,26.71,25.37
30,98,56,26.71,25.41
33,95,53,26.71,25.37
33,94,55,26.71,25.41
32,93,54,26.71,25.37
31,92,51,26.71,25.41
28,94,49,26.71,25.37
30,90,50,26.71,25.41
28,91,47,26.71,25.37
23,98,41,26.71,25.41
24,97,43,26.71,25.37
31,95,52,26.71,25.41
29,96,56,26.71,25.37
33,102,58,26.71,25.41
36,104,57,26.71,25.37
37,106,58,26.71,25.41
41,109,64,26.71,25.37
46,109,64,26.71,25.41
44,111,67,26.71,25.37
46,113,70,26.71,25.41
51,114,73,26.71,25.37
60,115,79,26.71,25.41
63,117,82,26.71,25.37
63,122,82,26.71,25.41
64,123,82,26.71,25.37
67,124,83,26.71,25.41
72,126,82,26.71,25.37
79,126,85,26.71,25.41
84,128,88,26.71,25.37
89,128,90,26.71,25.41
87,131,91,26.71,25.37
86,132,93,26.71,25.41
88,131,94,26.71,25.37
89,131,94,26.71,25.41
86,130,91,26.71,25.37
86,128,92,26.71,25.41
85,126,92,26.71,25.37
82,127,90,26.71,25.41
79,128,87,26.71,25.37
78,123,83,26.71,25.41
80,122,80,26.71,25.37
76,122,80,26.71,25.41
72,122,80,26.71,25.37
69,119,80,26.71,25.41
68,116,81,26.71,25.37
68,114,81,26.71,25.41
67,116,76,26.71,25.37
62,115,76,26.71,25.41
55,114,82,26.71,25.37
57,114,74,26.71,25.41
55,112,73,26.71,25.37
52,109,70,26.71,25.41
49,107,71,26.71,25.37
45,106,70,26.71,25.41
44,108,71,26.71,25.37
45,108,66,26.71,25.41
47,107,67,26.71,25.37
47,108,65,26.71,25.41
45,109,68,26.71,25.37
47,108,71,26.71,25.41
53,107,71,26.71,25.37
55,108,71,26.71,25.41
58,108,69,26.71,25.37
60,112,69,26.71,25.41
60,109,71,26.71,25.37
57,110,79,26.71,25.41
62,110,75,26.71,25.37
63,111,69,26.71,25.41
60,110,68,26.71,25.37
57,111,72,26.71,25.41
57,109,73,26.71,25.37
57,105,70,26.71,25.41
52,104,68,26.71,25.37
48,103,65,26.71,25.41
42,103,65,26.71,25.37
35,100,63,26.71,25.41
34,101,58,26.71,25.37
29,99,55,26.71,25.41
30,98,54,26.71,25.37
31,96,55,26.71,25.41
29,98,55,26.71,25.37
31,97,54,26.71,25.41
31,96,57,26.71,25.37
30,96,57,26.71,25.41
48,104,61,26.71,25.37
51,103,62,26.71,25.41
55,100,62,26.71,25.37
53,101,66,26.71,25.41
54,101,64,26.71,25.37
51,103,64,26.71,25.41
50,104,63,26.71,25.37
49,105,55,26.71,25.41
47,104,58,26.71,25.37
49,98,59,26.71,25.41
48,97,58,26.71,25.37
46,99,59,26.71,25.41
45,97,59,26.71,25.37
39,99,58,26.71,25.41
37,97,56,26.71,25.37
36,97,59,26.71,25.41
33,96,52,26.71,25.37
36,93,51,26.71,25.41
34,92,52,26.71,25.37
31,92,55,26.71,25.41
30,93,54,26.71,25.37
31,93,50,26.71,25.41
32,91,47,26.71,25.37
33,89,48,26.71,25.41
33,89,45,26.71,25.37
28,93,45,26.71,25.41
27,96,49,26.71,25.37
34,94,52,26.71,25.41
32,100,53,26.71,25.37
34,102,55,26.71,25.41
40,104,62,26.71,25.37
41,108,64,26.71,25.41
44,111,63,26.71,25.37
49,111,65,26.71,25.41
49,111,68,26.71,25.37
51,114,70,26.71,25.41
53,115,73,26.71,25.37
60,115,79,26.71,25.41
62,119,82,26.71,25.37
61,124,82,26.71,25.41
67,124,81,26.71,25.37
69,125,82,26.71,25.41
71,126,83,26.71,25.37
76,126,86,26.71,25.41
80,127,89,26.71,25.37
81,130,89,26.71,25.41
84,131,88,26.71,25.37
84,131,91,26.71,25.41
87,131,92,26.71,25.37
88,130,92,26.71,25.41
84,131,91,26.71,25.37
83,128,89,26.71,25.41
85,125,87,26.71,25.37
81,124,88,26.71,25.41
79,124,87,26.71,25.37
79,124,79,26.71,25.41
78,120,80,26.71,25.37
75,119,82,26.71,25.41
71,120,80,26.71,25.37
69,119,81,26.71,25.41
68,115,79,26.71,25.37
66,114,79,26.71,25.41
66,115,76,26.71,25.37
64,115,74,26.71,25.41
58,114,72,26.71,25.37
59,112,70,26.71,25.41
55,111,71,26.71,25.37
52,108,69,26.71,25.41
51,105,68,26.71,25.37
49,104,73,26.71,25.41
45,105,74,26.71,25.37
45,105,71,26.71,25.41
47,106,66,26.71,25.37
44,107,65,26.71,25.41
46,108,66,26.71,25.37
48,107,69,26.71,25.41
51,107,68,26.71,25.37
57,108,64,26.71,25.41
60,109,63,26.71,25.37
59,110,66,26.71,25.41
58,112,73,26.71,25.37
61,110,75,26.71,25.41
61,112,73,26.71,25.37
56,112,68,26.71,25.41
53,113,71,26.71,25.37
59,108,67,26.71,25.41
53,113,69,26.71,25.37
54,106,70,26.71,25.41
50,104,67,26.71,25.37
48,104,63,26.71,25.41
42,103,61,26.71,25.37
38,100,58,26.71,25.41
40,99,57,26.71,25.37
32,99,51,26.71,25.41
26,102,54,26.71,25.37
29,98,57,26.71,25.41
29,98,56,26.71,25.37
29,97,55,26.71,25.41
29,94,61,26.71,25.37
30,90,59,26.71,25.41
52,99,63,26.71,25.37
53,99,60,26.71,25.41
54,99,60,26.71,25.37
53,100,61,26.71,25.41
53,101,63,26.71,25.37
50,101,65,26.71,25.41
51,101,65,26.71,25.37
50,103,61,26.71,25.41
47,102,60,26.71,25.37
47,99,57,26.71,25.41
41,101,59,26.71,25.37
42,98,57,26.71,25.41
41,97,55,26.71,25.37
40,97,54,26.71,25.41
36,98,56,26.71,25.37
33,96,56,26.71,25.41
33,94,52,26.71,25.37
35,92,53,26.71,25.41
34,91,51,26.71,25.37
30,92,47,26.71,25.41
28,90,50,26.71,25.37
26,93,50,26.71,25.41
31,91,48,26.71,25.37
26,89,45,26.71,25.41
30,87,49,26.71,25.37
29,87,50,26.71,25.41
27,92,52,26.71,25.37
33,94,51,26.71,25.41
34,95,55,26.71,25.37
34,100,61,26.71,25.41
38,105,63,26.71,25.37
44,107,63,26.71,25.41
48,110,65,26.71,25.37
50,112,68,26.71,25.41
51,115,70,26.71,25.37
52,116,70,26.71,25.41
59,115,76,26.71,25.37
62,117,77,26.71,25.41
63,121,80,26.71,25.37
64,122,83,26.71,25.41
71,121,81,26.71,25.37
74,122,80,26.71,25.41
69,127,83,26.71,25.37
73,125,84,26.71,25.41
76,126,86,26.71,25.37
78,129,88,26.71,25.41
83,130,86,26.71,25.37
85,129,87,26.71,25.41
85,131,89,26.71,25.37
87,130,90,26.71,25.41
85,129,89,26.71,25.37
84,127,86,26.71,25.41
82,125,85,26.71,25.37
80,125,82,26.71,25.41
74,124,84,26.71,25.37
76,121,79,26.71,25.41
76,120,78,26.71,25.37
72,118,81,26.71,25.41
71,116,80,26.71,25.37
71,114,81,26.71,25.41
69,111,78,26.71,25.37
69,111,76,26.71,25.41
66,113,76,26.71,25.37
62,113,71,26.71,25.41
61,113,72,26.71,25.37
60,109,70,26.71,25.41
56,107,67,26.71,25.37
51,107,67,26.71,25.41
49,107,64,26.71,25.37
46,105,67,26.71,25.41
46,105,73,26.71,25.37
46,104,72,26.71,25.41
46,104,68,26.71,25.37
40,108,67,26.71,25.41
45,109,66,26.71,25.37
49,108,66,26.71,25.41
51,109,65,26.71,25.37
54,109,65,26.71,25.41
59,109,66,26.71,25.37
61,108,67,26.71,25.41
63,108,74,26.71,25.37
61,110,74,26.71,25.41
60,110,73,26.71,25.37
58,112,72,26.71,25.41
57,111,69,26.71,25.37
57,109,67,26.71,25.41
54,108,69,26.71,25.37
50,106,68,26.71,25.41
52,105,61,26.71,25.37
49,103,57,26.71,25.41
46,104,59,26.71,25.37
39,102,59,26.71,25.41
36,100,58,26.71,25.37
34,100,54,26.71,25.41
32,97,54,26.71,25.37
29,98,57,26.71,25.41
34,96,50,26.71,25.37
31,95,52,26.71,25.41
30,91,57,26.71,25.37
28,90,55,26.71,25.41
46,99,64,26.71,25.37
47,99,62,26.71,25.41
50,99,59,26.71,25.37
50,100,60,26.71,25.41
48,103,63,26.71,25.37
49,103,64,26.71,25.41
50,100,64,26.71,25.37
48,102,60,26.71,25.41
47,100,57,26.71,25.37
46,98,57,26.71,25.41
40,100,57,26.71,25.37
36,99,57,26.71,25.41
40,96,56,26.71,25.37
41,95,56,26.71,25.41
33,96,59,26.71,25.37
31,95,58,26.71,25.41
32,92,55,26.71,25.37
30,92,54,26.71,25.41
29,90,52,26.71,25.37
28,90,47,26.71,25.41
26,90,47,26.71,25.37
22,90,51,26.71,25.41
28,88,49,26.71,25.37
28,87,49,26.71,25.41
28,87,53,26.71,25.37
29,85,53,26.71,25.41
29,88,53,26.71,25.37
31,93,51,26.71,25.41
31,99,53,26.71,25.37
33,102,58,26.71,25.41
42,103,60,26.71,25.37
47,110,65,26.71,25.41
50,111,68,26.71,25.37
50,112,71,26.71,25.41
53,114,71,26.71,25.37
52,117,70,26.71,25.41
59,118,73,26.71,25.37
61,119,74,26.71,25.41
64,122,76,26.71,25.37
67,120,82,26.71,25.41
68,123,83,26.71,25.37
73,123,83,26.71,25.41
72,124,81,26.71,25.37
73,125,82,26.71,25.41
74,125,83,26.71,25.37
79,123,87,26.71,25.41
82,124,87,26.71,25.37
84,127,87,26.71,25.41
85,130,88,26.71,25.37
86,127,87,26.71,25.41
86,126,87,26.71,25.37
85,125,85,26.71,25.41
81,125,83,26.71,25.37
75,124,83,26.71,25.41
74,121,83,26.71,25.37
75,122,79,26.71,25.41
77,119,75,26.71,25.37
74,118,78,26.71,25.41
70,115,81,26.71,25.37
69,112,80,26.71,25.41
66,110,77,26.71,25.37
67,108,75,26.71,25.41
63,110,70,26.71,25.37
62,112,71,26.71,25.41
60,109,72,26.71,25.37
57,108,71,26.71,25.41
54,107,66,26.71,25.37
51,107,61,26.71,25.41
48,107,62,26.71,25.37
45,107,64,26.71,25.41
47,105,65,26.71,25.37
48,104,67,26.71,25.41
43,104,70,26.71,25.37
41,107,70,26.71,25.41
45,109,67,26.71,25.37
48,110,63,26.71,25.41
49,109,66,26.71,25.37
51,110,68,26.71,25.41
54,111,68,26.71,25.37
56,112,69,26.71,25.41
62,109,70,26.71,25.37
62,108,72,26.71,25.41
60,109,74,26.71,25.37
57,110,74,26.71,25.41
56,110,67,26.71,25.37
53,111,68,26.71,25.41
49,110,68,26.71,25.37
49,106,66,26.71,25.41
50,104,60,26.71,25.37
49,105,57,26.71,25.41
45,104,58,26.71,25.37
39,105,61,26.71,25.41
36,100,60,26.71,25.37
35,99,57,26.71,25.41
36,95,55,26.71,25.37
32,98,52,26.71,25.41
35,95,48,26.71,25.37
29,95,51,26.71,25.41
31,91,52,26.71,25.37
30,92,50,26.71,25.41
43,101,62,26.71,25.37
45,101,64,26.71,25.41
49,99,61,26.71,25.37
48,101,61,26.71,25.41
46,103,61,26.71,25.37
46,103,63,26.71,25.41
50,100,60,26.71,25.37
51,98,60,26.71,25.41
46,95,56,26.71,25.37
44,95,56,26.71,25.41
41,95,54,26.71,25.37
39,94,58,26.71,25.41
37,95,58,26.71,25.37
36,93,56,26.71,25.41
34,92,56,26.71,25.37
31,91,56,26.71,25.41
29,90,52,26.71,25.37
25,91,51,26.71,25.41
27,89,52,26.71,25.37
26,87,49,26.71,25.41
24,86,50,26.71,25.37
21,89,52,26.71,25.41
24,87,48,26.71,25.37
26,86,50,26.71,25.41
26,87,52,26.71,25.37
25,87,54,26.71,25.41
26,89,55,26.71,25.37
28,94,50,26.71,25.41
28,101,56,26.71,25.37
39,101,58,26.71,25.41
46,106,62,26.71,25.37
47,110,66,26.71,25.41
50,111,70,26.71,25.37
53,112,72,26.71,25.41
56,115,72,26.71,25.37
56,116,72,26.71,25.41
58,118,74,26.71,25.37
64,119,73,26.71,25.41
69,121,76,26.71,25.37
67,123,80,26.71,25.41
66,125,84,26.71,25.37
73,123,82,26.71,25.41
74,123,81,26.71,25.37
71,125,83,26.71,25.41
73,124,83,26.71,25.37
79,123,88,26.71,25.41
82,125,88,26.71,25.37
83,128,87,26.71,25.41
85,127,87,26.71,25.37
85,126,88,26.71,25.41
83,126,86,26.71,25.37
84,125,84,26.71,25.41
84,123,82,26.71,25.37
79,123,80,26.71,25.41
76,120,82,26.71,25.37
74,120,81,26.71,25.41
73,119,79,26.71,25.37
71,117,78,26.71,25.41
67,117,76,26.71,25.37
65,114,76,26.71,25.41
65,112,73,26.71,25.37
65,110,72,26.71,25.41
61,109,69,26.71,25.37
57,108,71,26.71,25.41
57,108,69,26.71,25.37
58,106,67,26.71,25.41
55,102,64,26.71,25.37
52,105,61,26.71,25.41
47,107,61,26.71,25.37
45,106,63,26.71,25.41
45,105,62,26.71,25.37
48,102,67,26.71,25.41
45,102,69,26.71,25.37
44,105,69,26.71,25.41
48,107,66,26.71,25.37
50,107,62,26.71,25.41
48,111,66,26.71,25.37
51,112,68,26.71,25.41
56,110,69,26.71,25.37
58,111,69,26.71,25.41
59,113,67,26.71,25.37
58,112,69,26.71,25.41
57,111,71,26.71,25.37
56,109,76,26.71,25.41
56,107,75,26.71,25.37
54,108,70,26.71,25.41
50,109,61,26.71,25.37
47,106,66,26.71,25.41
47,103,65,26.71,25.37
46,104,60,26.71,25.41
41,104,59,26.71,25.37
38,104,61,26.71,25.41
38,99,58,26.71,25.37
32,100,55,26.71,25.41
32,100,54,26.71,25.37
33,96,54,26.71,25.41
32,90,54,26.71,25.37
30,90,55,26.71,25.41
27,92,53,26.71,25.37
28,89,53,26.71,25.41
45,100,61,26.71,25.37
48,98,63,26.71,25.41
49,99,62,26.71,25.37
46,100,63,26.71,25.41
43,102,65,26.71,25.37
46,102,59,26.71,25.41
47,100,58,26.71,25.37
46,95,57,26.71,25.41
44,98,56,26.71,25.37
40,94,52,26.71,25.41
41,96,51,26.71,25.37
39,94,55,26.71,25.41
35,93,57,26.71,25.37
31,93,55,26.71,25.41
30,91,55,26.71,25.37
30,91,51,26.71,25.41
28,89,47,26.71,25.37
25,89,50,26.71,25.41
22,87,50,26.71,25.37
22,86,46,26.71,25.41
24,87,47,26.71,25.37
22,84,44,26.71,25.41
22,85,42,26.71,25.37
19,87,46,26.71,25.41
18,87,49,26.71,25.37
23,87,51,26.71,25.41
25,90,55,26.71,25.37
27,92,55,26.71,25.41
25,98,56,26.71,25.37
37,100,58,26.71,25.41
49,107,64,26.71,25.37
48,110,69,26.71,25.41
49,113,71,26.71,25.37
53,115,73,26.71,25.41
54,119,70,26.71,25.37
57,118,71,26.71,25.41
61,119,74,26.71,25.37
64,120,75,26.71,25.41
67,121,76,26.71,25.37
66,124,78,26.71,25.41
65,125,82,26.71,25.37
71,124,81,26.71,25.41
73,125,79,26.71,25.37
73,124,81,26.71,25.41
72,124,82,26.71,25.37
77,124,83,26.71,25.41
80,125,86,26.71,25.37
81,126,86,26.71,25.41
81,126,86,26.71,25.37
81,126,89,26.71,25.41
81,126,86,26.71,25.37
80,124,85,26.71,25.41
80,122,84,26.71,25.37
79,122,81,26.71,25.41
76,121,80,26.71,25.37
74,118,79,26.71,25.41
73,116,73,26.71,25.37
69,117,75,26.71,25.41
63,115,78,26.71,25.37
63,113,74,26.71,25.41
62,111,71,26.71,25.37
62,112,69,26.71,25.41
61,107,76,26.71,25.37
56,105,74,26.71,25.41
54,106,66,26.71,25.37
53,105,68,26.71,25.41
48,104,66,26.71,25.37
46,105,66,26.71,25.41
48,106,62,26.71,25.37
41,105,61,26.71,25.41
41,104,65,26.71,25.37
44,103,67,26.71,25.41
46,102,67,26.71,25.37
49,102,64,26.71,25.41
48,104,69,26.71,25.37
49,106,69,26.71,25.41
51,108,64,26.71,25.37
51,113,68,26.71,25.41
57,110,70,26.71,25.37
54,111,74,26.71,25.41
56,112,72,26.71,25.37
54,113,72,26.71,25.41
52,114,73,26.71,25.37
56,108,73,26.71,25.41
57,106,73,26.71,25.37
54,106,69,26.71,25.41
52,107,70,26.71,25.37
47,105,70,26.71,25.41
45,104,66,26.71,25.37
43,104,62,26.71,25.41
43,104,59,26.71,25.37
42,102,57,26.71,25.41
40,100,56,26.71,25.37
31,99,58,26.71,25.41
29,99,56,26.71,25.37
34,93,51,26.71,25.41
34,94,54,26.71,25.37
28,91,57,26.71,25.41
27,91,54,26.71,25.37
27,92,47,26.71,25.41
49,99,58,26.71,25.37
49,98,61,26.71,25.41
48,98,61,26.71,25.37
48,99,62,26.71,25.41
45,100,62,26.71,25.37
44,101,58,26.71,25.41
44,96,57,26.71,25.37
40,95,61,26.71,25.41
41,92,53,26.71,25.37
41,93,55,26.71,25.41
38,93,50,26.71,25.37
37,92,50,26.71,25.41
34,91,53,26.71,25.37
28,94,53,26.71,25.41
26,94,52,26.71,25.37
26,88,48,26.71,25.41
24,88,50,26.71,25.37
23,86,52,26.71,25.41
20,84,43,26.71,25.37
17,86,45,26.71,25.41
15,78,42,26.71,25.37
16,82,43,26.71,25.41
15,86,40,26.71,25.37
20,83,42,26.71,25.41
18,87,49,26.71,25.37
20,84,50,26.71,25.41
22,92,51,26.71,25.37
24,94,51,26.71,25.41
25,98,56,26.71,25.37
39,100,58,26.71,25.41
49,105,61,26.71,25.37
52,111,64,26.71,25.41
53,118,66,26.71,25.37
53,120,72,26.71,25.41
54,123,70,26.71,25.37
58,121,71,26.71,25.41
60,120,78,26.71,25.37
62,120,79,26.71,25.41
68,121,77,26.71,25.37
68,124,79,26.71,25.41
68,124,79,26.71,25.37
69,124,80,26.71,25.41
71,125,80,26.71,25.37
72,123,79,26.71,25.41
71,125,78,26.71,25.37
74,124,79,26.71,25.41
81,122,84,26.71,25.37
82,123,83,26.71,25.41
79,125,87,26.71,25.37
76,126,85,26.71,25.41
76,125,85,26.71,25.37
76,122,85,26.71,25.41
74,121,85,26.71,25.37
73,121,82,26.71,25.41
72,121,78,26.71,25.37
72,117,74,26.71,25.41
70,116,73,26.71,25.37
66,114,77,26.71,25.41
64,111,78,26.71,25.37
63,109,73,26.71,25.41
61,109,71,26.71,25.37
57,109,68,26.71,25.41
57,106,73,26.71,25.37
57,102,69,26.71,25.41
56,104,68,26.71,25.37
50,104,67,26.71,25.41
50,102,66,26.71,25.37
